review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-114231,2026-06-22 21:12:00,mobile_app,new_customer,fashion,backpack,yes,2,My experience with the backpack was very good value for money. This was my first order from the app. 👍,positive
REV-114591,2025-02-14 13:14:00,website,returning_customer,electronics,bluetooth speaker,yes,4,i bought the bluetooth speaker and honestly it was nothing special about it. this was my first order from the app.,neutral
REV-112109,2025-01-14 07:45:00,mobile_app,returning_customer,electronics,power bank,yes,3,The power bank was it works for now. I have used it for about a month. 😕,neutral
REV-111864,2025-05-22 07:26:00,mobile_app,returning_customer,home,water bottle,no,1,About the water bottle: would not recommend this. This was my first order from the app.,negative
REV-102932,2025-01-22 04:54:00,marketplace,premium_customer,electronics,laptop,yes,3,About the laptop: mixed feelings about this purchase. This was a gift for my brother.,neutral
REV-105349,2026-05-26 21:07:00,social_media,returning_customer,home,coffee maker,yes,2,The coffee maker was product is not as described. I ordered after reading other reviews.in my case,negative
REV-100530,2025-04-03 21:39:00,mobile_app,premium_customer,fashion,running shoes,no,3,About the running shoes: exactly as described. I have used it for about a month. pls,positive
REV-108054,2025-04-08 22:21:00,mobile_app,new_customer,home,office chair,yes,4,looks great — this office chair was my recent purchase. i compared it with two other options. pls,positive
REV-103991,2026-06-22 16:29:00,social_media,returning_customer,fashion,running shoes,yes,3,My experience with the running shoes was great purchase. I have used it for about a month. lol,positive
REV-113598,2025-08-29 18:45:00,mobile_app,new_customer,fashion,running shoes,yes,1,delivery was extremely late — this running shoes was my recent purchase. i ordered it last week.but yeah,negative
REV-110354,2025-06-13 00:41:00,mobile_app,returning_customer,electronics,smartphone,yes,3,better than expected — this smartphone was my recent purchase. This was a gift for my brother.but yeah,positive
REV-105582,2026-04-27 07:05:00,website,new_customer,beauty,face wash,yes,4,My experience with the face wash was customer support was helpful. I purchased this for daily use.but yeah,positive
REV-111355,2025-09-07 23:53:00,mobile_app,returning_customer,beauty,shampoo,yes,4,The shampoo was support did not solve my issue. The packaging looked normal. lol,negative
REV-111980,2025-11-08 03:05:00,website,premium_customer,electronics,smartphone,yes,4,my experience with the smartphone was package arrived damaged. i purchased this for daily use. imo,negative
REV-105226,2025-01-19 23:16:00,website,new_customer,electronics,power bank,yes,2,My experience with the power bank was great purchase. I needed it for work. 👎,positive
REV-112371,2026-02-26 01:56:00,social_media,returning_customer,fashion,hoodie,yes,5,about the hoodie: five stars from me. i have used it for about a month. 👎,positive
REV-113943,2026-02-26 08:07:00,mobile_app,premium_customer,home,air fryer,yes,5,the air fryer was works perfectly. the order arrived in three days.for me,positive
REV-114344,2025-03-22 03:58:00,website,returning_customer,electronics,bluetooth speaker,yes,3,My experience with the bluetooth speaker was quality feels premium. This was my first order from the app.,positive
REV-107822,2026-05-24 04:20:00,marketplace,returning_customer,beauty,shampoo,yes,5,About the shampoo: excellent quality. This was a gift for my brother. imo,positive
REV-106425,2025-12-18 18:10:00,mobile_app,returning_customer,beauty,face wash,yes,5,The  face  wash  was  works  perfectly.  I  compared  it  with  two  other  options.but yeah,positive
REV-112979,2026-03-26 14:47:00,marketplace,new_customer,electronics,laptop,yes,3,product is not as described — this laptop was my recent purchase. I compared it with two other options.for me,negative
REV-111580,2026-05-05 16:02:00,mobile_app,new_customer,home,water bottle,yes,1,The water bottle was quality is acceptable. I have used it for about a month. lol,neutral
REV-103169,2026-04-24 08:45:00,mobile_app,premium_customer,beauty,shampoo,yes,3,my  experience  with  the  shampoo  was  works  perfectly.  i  bought  it  during  the  sale. pls,positive
REV-114622,2025-02-21 08:37:00,website,returning_customer,beauty,face wash,yes,2,I bought the face wash and honestly it was material feels cheap. The order arrived in three days. honestly,negative
REV-107254,2025-08-10 02:40:00,mobile_app,,electronics,bluetooth speaker,yes,1,About  the  bluetooth  speaker:  terrible  experience.  I  compared  it  with  two  other  options. btw,negative
REV-108909,2025-02-26 08:52:00,website,returning_customer,beauty,face wash,yes,3,about the face wash: arrived safely. i have used it for about a month.,positive
REV-104062,2025-07-19 03:34:00,marketplace,returning_customer,electronics,wireless earbuds,yes,4,My experience with the wireless earbuds was very good value for money. This was a gift for my brother. btw,positive
REV-112591,2025-03-23 13:02:00,website,returning_customer,fashion,hoodie,yes,1,The hoodie was does not work properly. I needed it for work.!!!,negative
REV-111709,2025-12-31 03:55:00,marketplace,new_customer,home,water bottle,yes,2,My experience with the water bottle was material feels cheap. I purchased this for daily use.but yeah,negative
REV-110333,2026-02-02 07:34:00,mobile_app,returning_customer,fashion,hoodie,no,5,My experience with the hoodie was battery life is impressive. I ordered after reading other reviews.,positive
REV-106205,2025-10-25 01:17:00,website,returning_customer,home,office chair,yes,2,The office chair was battery drains quickly. The packaging looked normal. tbh,negative
REV-106918,2026-02-06 02:28:00,mobile_app,new_customer,fashion,running shoes,no,4,I bought the running shoes and honestly it was fast delivery and good packaging. I ordered after reading other reviews. still,positive
REV-114471,2025-08-27 18:29:00,marketplace,returning_customer,electronics,smartphone,yes,3,About the smartphone: does not work properly. This was my first order from the app. 🙂,negative
REV-102501,2025-12-26 12:55:00,marketplace,returning_customer,fashion,running shoes,yes,4,I bought the running shoes and honestly it was five stars from me. I ordered after reading other reviews. 👍,positive
REV-106298,2025-10-01 17:20:00,website,new_customer,electronics,smartphone,yes,1,My experience with the smartphone was size is completely wrong. This was my first order from the app. 🙂,negative
REV-114856,2025-06-11 14:27:00,website,premium_customer,home,desk lamp,yes,4,My experience with the desk lamp was does not work properly. The packaging looked normal.in my case,negative
REV-102117,2026-01-31 02:58:00,mobile_app,new_customer,electronics,smartphone,yes,2,My experience with the smartphone was item was missing. I ordered after reading other reviews. btw,negative
REV-113863,2025-10-16 22:38:00,marketplace,returning_customer,home,water bottle,yes,4,My experience with the water bottle was very good value for money. I purchased this for daily use. btw,positive
REV-103706,2025-07-13 01:04:00,social_media,new_customer,electronics,wireless earbuds,yes,5,About the wireless earbuds: material feels cheap. This was a gift for my brother. pls,negative
REV-106690,2025-07-07 20:43:00,mobile_app,returning_customer,beauty,shampoo,yes,1,very disappointed — this shampoo was my recent purchase. This was a gift for my brother. honestly,negative
REV-107492,2025-06-03 09:54:00,mobile_app,new_customer,electronics,wireless earbuds,yes,3,arrived safely — this wireless earbuds was my recent purchase. I bought it during the sale. pls,positive
REV-101183,2025-03-08 10:35:00,mobile_app,returning_customer,electronics,power bank,yes,5,very good value for money — this power bank was my recent purchase. The order arrived in three days.but yeah,positive
REV-111297,2025-01-03 01:03:00,website,returning_customer,electronics,power bank,yes,3,I  bought  the  power  bank  and  honestly  it  was  quality  is  acceptable.  I  ordered  it  last  week. 👍,neutral
REV-102498,2025-05-13 08:56:00,marketplace,new_customer,electronics,bluetooth speaker,no,1,does not work properly — this bluetooth speaker was my recent purchase. I needed it for work. 😕,negative
REV-110214,2026-03-23 02:16:00,website,new_customer,electronics,bluetooth speaker,yes,3,The bluetooth speaker was better than expected. The packaging looked normal. tbh,positive
REV-111183,2026-06-09 08:49:00,website,returning_customer,electronics,bluetooth speaker,yes,1,About the bluetooth speaker: would not recommend this. The packaging looked normal. btw,negative
REV-114034,2026-02-20 00:01:00,mobile_app,returning_customer,home,desk lamp,yes,1,i  bought  the  desk  lamp  and  honestly  it  was  product  is  not  as  described.  this  was  a  gift  for  my  brother. pls,negative
REV-107463,2025-02-27 15:17:00,mobile_app,premium_customer,beauty,face wash,yes,2,package arrived damaged — this face wash was my recent purchase. I compared it with two other options. still,negative
REV-113693,2025-08-06 00:52:00,mobile_app,new_customer,home,coffee maker,yes,1,refund is still pending — this coffee maker was my recent purchase. I have used it for about a month. 🙂,negative
REV-108484,2025-03-25 13:36:00,mobile_app,returning_customer,beauty,sunscreen,yes,2,About the sunscreen: product is not as described. I purchased this for daily use. 👎,negative
REV-112555,2026-04-28 12:10:00,marketplace,returning_customer,electronics,bluetooth speaker,no,1,The bluetooth speaker was material feels cheap. The packaging looked normal. 👎,negative
REV-106728,2026-05-28 19:53:00,website,new_customer,electronics,power bank,yes,1,about the power bank: average experience. i ordered after reading other reviews.,neutral
REV-107110,2025-01-19 19:53:00,website,premium_customer,home,water bottle,yes,1,About the water bottle: poor quality. I ordered after reading other reviews. 😕,negative
REV-106105,2025-06-11 14:31:00,mobile_app,returning_customer,electronics,bluetooth speaker,yes,3,about the bluetooth speaker: not bad but not great. i bought it during the sale.,neutral
REV-103615,2025-03-17 21:20:00,mobile_app,new_customer,fashion,hoodie,no,1,does not work properly — this hoodie was my recent purchase. I have used it for about a month. pls,negative
REV-107882,2025-09-28 21:43:00,website,returning_customer,home,air fryer,yes,2,I bought the air fryer and honestly it was poor quality. I purchased this for daily use.!!!,negative
REV-100621,2025-10-11 00:18:00,mobile_app,premium_customer,electronics,wireless earbuds,no,5,The wireless earbuds was very good value for money. This was a gift for my brother. still,positive
REV-107930,2026-05-26 10:44:00,marketplace,returning_customer,beauty,sunscreen,yes,3,about the sunscreen: totally worth it. i ordered after reading other reviews. 🙂,positive
REV-108918,2025-06-10 10:48:00,mobile_app,returning_customer,electronics,smartphone,yes,2,arrived safely — this smartphone was my recent purchase. The packaging looked normal. imo,positive
REV-105528,2025-12-06 02:24:00,website,returning_customer,home,water bottle,yes,5,arrived safely — this water bottle was my recent purchase. I purchased this for daily use. imo,positive
